Image URL,Item Name,MRP,Incl.GST,Margins
https://images-eu.ssl-images-amazon.com/images/I/41GfcRfaQdL._AA160_.jpg,"Britannia Good Day Rich Cashew, 100g [Pack of 6]",120.00,108.11,11.00%
https://images-eu.ssl-images-amazon.com/images/I/51Rx86I2JmL._AA160_.jpg,Pedigree Dentastix Medium Breed (10-25 kg) Oral Care Dog Treat (Chew Sticks) (28 Sticks) 720g Monthly Pack,570.00,474.41,20.15%
https://images-eu.ssl-images-amazon.com/images/I/41d0ENdcDvL._AA160_.jpg,"Cadbury Perk Double Chocolate Bar, 28g [Pack of 28]",280.00,247.49,13.14%
https://images-eu.ssl-images-amazon.com/images/I/51P8ewI8xYL._AA160_.jpg,Kissan Mixed Fruit Jam 200 g,62.00,56.62,9.50%
https://images-eu.ssl-images-amazon.com/images/I/41Fvn61myqL._AA160_.jpg,"Himalaya Herbals Purifying Neem Face Wash, 300ml",270.00,243.00,11.11%
https://images-eu.ssl-images-amazon.com/images/I/51wRw%2BbcwIL._AA160_.jpg,"Parle Hide and Seek Biscuit, 200g",50.00,44.42,12.56%
https://images-eu.ssl-images-amazon.com/images/I/51U%2BDOld3GL._AA160_.jpg,Colgate Dental Cream Toothpaste - 400 g (Pack of 2) with 1 Free Dental Cream - 100 g,184.00,142.56,29.07%
https://images-eu.ssl-images-amazon.com/images/I/41u9Sx1me9L._AA160_.jpg,Himalaya Herbals Baby Powder (200 gram),130.00,99.10,31.18%
https://images-eu.ssl-images-amazon.com/images/I/31WAvP8GxmL._AA160_.jpg,Volini Gel 10 gms (DL Reqd) (MFR: Sun pharmaceutical Ind ltd),31.00,23.25,33.33%
https://images-eu.ssl-images-amazon.com/images/I/51fyvXMpWuL._AA160_.jpg,BRU Green Label Coffee 100 g,25.00,22.00,13.64%
https://images-eu.ssl-images-amazon.com/images/I/51WzogqKxHL._AA160_.jpg,Surf Excel Matic Liquid Detergent Front Load 1L [Pack of 12],"2,820.00","2,402.36",17.38%
https://images-eu.ssl-images-amazon.com/images/I/31TTy8DMckL._AA160_.jpg,Dabur Red Tooth Paste Value pack 200g+100g (free ToothBrush),145.00,127.89,13.38%
https://images-eu.ssl-images-amazon.com/images/I/31V9lCkdwHL._AA160_.jpg,Volini Gel 15 gms (DL Reqd) (MFR: Sun pharmaceutical Ind ltd),60.00,45.00,33.33%
https://images-eu.ssl-images-amazon.com/images/I/410VBp-gBqL._AA160_.jpg,Himalaya Baby Shampoo (400 ml),300.00,228.69,31.18%
https://images-eu.ssl-images-amazon.com/images/I/510kpiD3cTL._AA160_.jpg,Colgate Toothpaste Active Salt - 100 g (Salt),52.00,45.83,13.46%
https://images-eu.ssl-images-amazon.com/images/I/416PPzf34KL._AA160_.jpg,"Fair & Lovely Advanced Multi Vitamin Face Cream, 50gm - Pack of 72","7,056.00","6,356.75",11.00%
https://images-eu.ssl-images-amazon.com/images/I/41Y1DBKl4UL._AA160_.jpg,"Nandini Pure Ghee Bottle, 5 Litre - Pack of 4","9,400.00","8,545.54",10.00%
https://images-eu.ssl-images-amazon.com/images/I/41lX0%2Bw47XL._AA160_.jpg,Lifebuoy Total 10 Soap Bar 3x100 g,54.00,48.51,11.32%
https://images-eu.ssl-images-amazon.com/images/I/51YCduQa9xL._AA160_.jpg,Nestlé NAN PRO 4 Follow up Infant Formula after 18 Months 400g,560.00,513.74,9.00%
https://images-eu.ssl-images-amazon.com/images/I/41YYI0%2BWjVL._AA160_.jpg,"Good Day Cashew, 58g",10.00,9.10,9.89%
https://images-eu.ssl-images-amazon.com/images/I/41YrAjE0tPL._AA160_.jpg,"Britannia Good Day Butter, 250g",50.00,45.50,9.89%
https://images-eu.ssl-images-amazon.com/images/I/41is%2BcNpIUL._AA160_.jpg,"Himalaya Purifying Neem Face Wash, 15ml Blister [Pack of 12]",180.00,160.38,12.23%
https://images-eu.ssl-images-amazon.com/images/I/51qJsVEJpzL._AA160_.jpg,Horlicks Health & Nutrition drink - 2Kg refill pack (Classic Malt),780.00,683.12,14.18%
https://images-eu.ssl-images-amazon.com/images/I/51UrLKDUXiL._AA160_.jpg,"Nestlé CERELAC Fortified Baby Cereal with Milk, Rice Vegetables – From 8 Months, 300g BIB Pack",223.00,204.58,9.00%
https://images-eu.ssl-images-amazon.com/images/I/41Hx4GFivwL._AA160_.jpg,"Harpic Powerplus Toilet Cleaner Original, 500 ml",86.00,77.79,10.55%
https://images-eu.ssl-images-amazon.com/images/I/51nS9IrXkjL._AA160_.jpg,"GRB Ghee, 100ml Pouch",74.00,66.86,10.68%
https://images-eu.ssl-images-amazon.com/images/I/31YzY5AmImL._AA160_.jpg,Volini Gel 30 gms (DL Reqd) (MFR: Sun pharmaceutical Ind ltd),110.00,82.50,33.33%
https://images-eu.ssl-images-amazon.com/images/I/31eI0YOZLyL._AA160_.jpg,"Johnson's Baby Milk and Rice Cream, 30g",55.00,45.58,20.67%
https://images-eu.ssl-images-amazon.com/images/I/51rbREPuSdL._AA160_.jpg,Surf Excel Mineral Bar - 95 g - Pack of 120,"1,200.00","1,094.52",9.64%
https://images-eu.ssl-images-amazon.com/images/I/41YaBxPmDsL._AA160_.jpg,"Cadbury Bournvita Health Drink, 1 kg jar",400.00,360.00,11.11%
https://images-eu.ssl-images-amazon.com/images/I/51M-GOswHQL._AA160_.jpg,"Eveready Battery Red Hd AA 1015 Battery - Strip of 20, Pack of 60","18,000.00","11,280.60",59.57%
https://images-eu.ssl-images-amazon.com/images/I/41gcKE0ujuL._AA160_.jpg,Colgate Toothpaste Active Salt - 300 g (Saver Pack),132.00,111.84,18.03%
https://images-eu.ssl-images-amazon.com/images/I/51U51kP6YaL._AA160_.jpg,Colgate Strong Teeth Anticavity Toothpaste with Amino Shakti - 150gm,65.00,57.59,12.87%
https://images-eu.ssl-images-amazon.com/images/I/51%2BHCgmaBfL._AA160_.jpg,"Fair & Lovely Advanced Multi Vitamin Face Cream, 15gm- [Pack of 144]","2,880.00","2,386.37",20.69%
https://images-eu.ssl-images-amazon.com/images/I/31yZ3qCjkFL._AA160_.jpg,"Parachute Coconout Oil, 550 ml bottle(Pack of 32)","7,136.00","6,424.54",11.07%
https://images-eu.ssl-images-amazon.com/images/I/51f2jk00UfL._AA160_.jpg,"Pedigree Puppy Dry Dog Food, Chicken & Milk, 1.2kg Pack",260.00,216.40,20.15%
https://images-eu.ssl-images-amazon.com/images/I/518EC25MbVL._AA160_.jpg,"Pedigree Adult Dry Dog Food, Chicken & Vegetables, 10kg Pack","1,790.00","1,489.82",20.15%
https://images-eu.ssl-images-amazon.com/images/I/41WlxwCp2lL._AA160_.jpg,"Karthika Hairfall Shield Shampoo, 35ml (Pack of 12)",120.00,99.94,20.07%
https://images-eu.ssl-images-amazon.com/images/I/41S1WNAydcL._AA160_.jpg,Gillette Guard Manual Shaving Razor Blades Cartridge - 3 Pieces,27.00,21.14,27.72%
https://images-eu.ssl-images-amazon.com/images/I/314OGSCCkHL._AA160_.jpg,"Johnson's Baby Powder Blossoms,50g",42.00,35.85,17.15%
https://images-eu.ssl-images-amazon.com/images/I/51oVeawoXWL._AA160_.jpg,"Maggi 2-Minutes Noodles Masala, 280g",45.00,40.54,11.00%
https://images-eu.ssl-images-amazon.com/images/I/41m22gFFp2L._AA160_.jpg,"Cinthol Original Soap, 4x100g",135.00,125.58,7.50%
https://images-eu.ssl-images-amazon.com/images/I/41rDR52Kz2L._AA160_.jpg,"Colgate Strong Teeth Anti-Cavity Toothpaste, 48g [Pack of 12]",240.00,209.78,14.41%
https://images-eu.ssl-images-amazon.com/images/I/41I33bULauL._AA160_.jpg,"Himalaya Extra Moisturizing Baby Soap, 125g",70.00,53.36,31.18%
https://images-eu.ssl-images-amazon.com/images/I/31BHf78sRaL._AA160_.jpg,Johnson's Baby Soap (100g),58.00,47.54,22.00%
https://images-eu.ssl-images-amazon.com/images/I/51HvI%2BN0luL._AA160_.jpg,Comfort After Wash Fabric Conditioner - 2 L,415.00,380.39,9.10%
https://images-eu.ssl-images-amazon.com/images/I/414rYFV7btL._AA160_.jpg,Medimix Ayurvedic Soap with 18 Herbs - 125 g,40.00,36.36,10.01%
https://images-eu.ssl-images-amazon.com/images/I/41Adf38TQ-L._AA160_.jpg,Himalaya Herbals Gentle Baby Wipes (12 Sheets),44.00,33.54,31.19%
https://images-eu.ssl-images-amazon.com/images/I/51T2uXIvFuL._AA160_.jpg,"Pedigree Adult Dry Dog Food, Chicken & Vegetables, 3kg Pack",600.00,499.38,20.15%
https://images-eu.ssl-images-amazon.com/images/I/31kfkqRD24L._AA160_.jpg,"GRB Ghee Tin, 2 L","1,169.00","1,004.87",16.33%
https://images-eu.ssl-images-amazon.com/images/I/31yZ3qCjkFL._AA160_.jpg,"Parachute Coconout Oil, 550 ml (bottle)",223.00,200.77,11.07%
https://images-eu.ssl-images-amazon.com/images/I/51IWbM%2B5ObL._AA160_.jpg,Whisper Choice Wings Sanitary Pads Regular Size - 20 Pads,78.00,67.25,15.99%
https://images-eu.ssl-images-amazon.com/images/I/51ACtcxzBdL._AA160_.jpg,Rin Detergent Powder 1 kg,77.00,67.64,13.84%
https://images-eu.ssl-images-amazon.com/images/I/41RG4ICaXlL._AA160_.jpg,"Cadbury Dairy Milk Crispello Chocolate Bar, 33g [Pack of 3]",90.00,79.16,13.69%
https://images-eu.ssl-images-amazon.com/images/I/51tlfoGdmOL._AA160_.jpg,Tide Plus Extra Power Detergent Washing Powder - 4 kg (Jasmine and Rose) with Free Detergent Powder - 1 kg,455.00,412.87,10.20%
https://images-eu.ssl-images-amazon.com/images/I/51oVQXGfoiL._AA160_.jpg,"Dettol Soap, Original - 75gm (Pack of 192)","6,336.00","5,279.79",20.00%
https://images-eu.ssl-images-amazon.com/images/I/51gcf4rFJFL._AA160_.jpg,Rin Detergent Cake value Pack - 250 g (4 Count) - (Pack of 12),720.00,640.30,12.45%
https://images-eu.ssl-images-amazon.com/images/I/51Z4FTdnXPL._AA160_.jpg,"Lizol Disinfectant Floor Cleaner Floral, 200ml(Pack of 48)","1,824.00","1,523.59",19.72%
https://images-eu.ssl-images-amazon.com/images/I/41v0WPYUSsL._AA160_.jpg,Johnson's Buds Gentle (60 Swabs),45.00,37.21,20.94%
https://images-eu.ssl-images-amazon.com/images/I/41qoHKkHMgL._AA160_.jpg,"Godrej HIT Cockroach Killer Spray, 125ml",65.00,58.20,11.68%
https://images-eu.ssl-images-amazon.com/images/I/413Ma63q2QL._AA160_.jpg,"Eveready CZN Battery Red Hd AAA 1012 Battery Strip of 20, [Pack of 60]","15,600.00","9,960.60",56.62%
https://images-eu.ssl-images-amazon.com/images/I/51HlNPAXI2L._AA160_.jpg,Tide Plus Extra Power Detergent Washing Powder - 6 kg (Jasmine and Rose),635.00,587.95,8.00%
https://images-eu.ssl-images-amazon.com/images/I/413Ma63q2QL._AA160_.jpg,"Eveready CZN Battery Red Hd AAA 1012 Battery - Strip of 20, Pack of 6 (Box PK)","1,560.00","1,031.94",51.17%
https://images-eu.ssl-images-amazon.com/images/I/517WN0XrDlL._AA160_.jpg,Surf Excel Easy Wash Detergent Powder 3 kg,360.00,329.98,9.10%
https://images-eu.ssl-images-amazon.com/images/I/51FkzPs9NeL._AA160_.jpg,"Aashirvaad Superior MP Atta, 5 Kg",265.00,230.05,15.19%
https://images-eu.ssl-images-amazon.com/images/I/41oSNC05qvL._AA160_.jpg,Dabur Honey - 650g (500g + 150g Free),199.00,167.10,19.09%
https://images-eu.ssl-images-amazon.com/images/I/51kpUMj4iQL._AA160_.jpg,"MamyPoko Pants Large Size Diapers (Dark Blue, 12 Count)",195.00,148.86,31.00%
https://images-eu.ssl-images-amazon.com/images/I/51gM6d5a5%2BL._AA160_.jpg,Dabur Red Tooth Paste Super Saver Pack - 300 g,125.00,110.25,13.38%
https://images-eu.ssl-images-amazon.com/images/I/519rB1yiNaL._AA160_.jpg,Tide Plus Jasmine and Rose Detergent Powder - 1 kg Pack,106.00,88.79,19.38%
https://images-eu.ssl-images-amazon.com/images/I/41hXppOiFqL._AA160_.jpg,"Britannia Good Day Butter, 35g - Pack of 168",840.00,762.72,10.13%
https://images-eu.ssl-images-amazon.com/images/I/51oVQXGfoiL._AA160_.jpg,"Dettol Soap, Original - 75gm (Pack of 192)","5,760.00","4,799.81",20.00%
https://images-eu.ssl-images-amazon.com/images/I/41oqIbkTtmL._AA160_.jpg,Gillette Guard Manual Shaving Razor Blades - 1 Cartridge - (Pack of 96),960.00,732.86,30.99%
https://images-eu.ssl-images-amazon.com/images/I/41UH08bE8rL._AA160_.jpg,"Johnson's Baby Lotion, 50ml",50.00,41.46,20.60%
https://images-eu.ssl-images-amazon.com/images/I/413UxQH3MOL._AA160_.jpg,"Bajaj Almond Drops Hair Oil, 300ml",175.00,150.24,16.48%
https://images-eu.ssl-images-amazon.com/images/I/51EbVI7tLOL._AA160_.jpg,"Chandrika Soap Offer, 125g (Buy 3 Get 1 Free)",160.00,137.49,16.37%
https://images-eu.ssl-images-amazon.com/images/I/41u%2BWd7%2BIdL._AA160_.jpg,"Harpic Powerplus Toilet Cleaner Rose, 500 ml - Pack of 24","2,064.00","1,802.08",14.53%
https://images-eu.ssl-images-amazon.com/images/I/519yMZ2ZtfL._AA160_.jpg,"Lifebuoy Total Soap Bar, 125gm [Pack of 126]","2,772.00","2,449.06",13.19%
https://images-eu.ssl-images-amazon.com/images/I/51qiYXBxXdL._AA160_.jpg,"GRB Ghee Pouch, 200ml",130.00,113.05,14.99%
https://images-eu.ssl-images-amazon.com/images/I/51ZzlRxpmJL._AA160_.jpg,Bournvita Biscuits Pro-Health Cookies - 46.5 g [Pack of 120],"1,200.00","1,090.91",10.00%
https://images-eu.ssl-images-amazon.com/images/I/51knk0%2BxLgL._AA160_.jpg,"MTR Foods Spice Vangibath Powder, 200g",85.00,76.58,11.00%
https://images-eu.ssl-images-amazon.com/images/I/517OOGtjAxL._AA160_.jpg,"Parle G Glucose Biscuit, 130g [Pack of 60]",600.00,522.00,14.94%
https://images-eu.ssl-images-amazon.com/images/I/517OOGtjAxL._AA160_.jpg,"Parle G Glucose Biscuit, 60g [Pack of 144]",720.00,630.72,14.16%
https://images-eu.ssl-images-amazon.com/images/I/41HIr3nh8vL._AA160_.jpg,"Harpic Powerplus Original, 500 ml [Pack of 24]","2,064.00","1,679.89",22.87%
https://images-eu.ssl-images-amazon.com/images/I/419aTlHvUHL._AA160_.jpg,Harpic Organic Active Citrus 500 ml,86.00,72.76,18.20%
https://images-eu.ssl-images-amazon.com/images/I/41hCvsXDTVL._AA160_.jpg,Hamam Neem Tulsi and Aloevera Soap Bar 100 g,30.00,27.25,10.09%
https://images-eu.ssl-images-amazon.com/images/I/41JSlqD6AaL._AA160_.jpg,"Margo Soap, 75gm",23.00,19.76,16.40%
https://images-eu.ssl-images-amazon.com/images/I/51zGLUjl4dL._AA160_.jpg,BRU Green Label Filter Coffee 500 g,168.00,146.82,14.43%
https://images-eu.ssl-images-amazon.com/images/I/51s3ut4zPxL._AA160_.jpg,"Pedigree Puppy Dry Dog Food, Chicken & Milk, 3kg Pack",630.00,524.35,20.15%
https://images-eu.ssl-images-amazon.com/images/I/51sYiFaodeL._AA160_.jpg,"Brooke Bond, 3 Roses Dust, 4g [Pack of 50]",100.00,69.29,44.32%
https://images-eu.ssl-images-amazon.com/images/I/21I4ncwI6UL._AA160_.jpg,Parrot Volvo Sink Brush,70.00,40.00,75.00%
https://images-eu.ssl-images-amazon.com/images/I/51YgiLPkzDL._AA160_.jpg,Navratna Ayurvedic Oil 500ml,295.00,256.33,15.09%
https://images-eu.ssl-images-amazon.com/images/I/318oZu5g%2BIL._AA160_.jpg,MONKEY 555 Premium Grass Brooms [Pack of 10],"1,100.00",770.00,42.86%
https://images-eu.ssl-images-amazon.com/images/I/31AqsaYD2yL._AA160_.jpg,"Fevicol MR Squeeze Bottle, 45 grams - Pack of 20",400.00,317.48,25.99%
https://images-eu.ssl-images-amazon.com/images/I/417AOkVa7hL._AA160_.jpg,"Lifebuoy Care Soap Bar, 56g+3g=59g [Pack of 144]","1,440.00","1,209.89",19.02%
https://images-eu.ssl-images-amazon.com/images/I/510ZPv9DDmL._AA160_.jpg,Comfort After Wash Lily Fresh Fabric Conditioner 860 ml,218.00,189.83,14.84%
https://images-eu.ssl-images-amazon.com/images/I/51TpHq53hiL._AA160_.jpg,"Sri Bhagyalakshmi Thick Avalakki, 500g",32.00,21.11,51.59%
https://images-eu.ssl-images-amazon.com/images/I/41ggFDt%2BRpL._AA160_.jpg,"Fair & Lovely Advance Multi Vitamin, 4.5g [Pack of 24]",120.00,107.45,11.68%
https://images-eu.ssl-images-amazon.com/images/I/51PrdneZ0YL._AA160_.jpg,Britannia Good Day Cashew 53g +7g free - Pack of 72,720.00,654.48,10.01%
https://images-eu.ssl-images-amazon.com/images/I/316jIRd18NL._AA160_.jpg,Patanjali Dant Kanti Dental Cream - 100g (Natural) - Pack of 144,"6,048.00","5,115.40",18.23%
https://images-eu.ssl-images-amazon.com/images/I/51O0V5hmYdL._AA160_.jpg,Dabur Red Tooth Paste - 200 g - Pack of 36,"3,420.00","3,001.05",13.96%
https://images-eu.ssl-images-amazon.com/images/I/51zDohsk4ML._AA160_.jpg,"Pampers New Diapers Pants, Small, 20 Count (Lotion With Aloe Vera)",229.00,199.14,14.99%
https://images-eu.ssl-images-amazon.com/images/I/41Uumy%2B-enL._AA160_.jpg,"Fair & Lovely Advanced Multi Vitamin Face Cream, 110 g",195.00,175.48,11.12%
https://images-eu.ssl-images-amazon.com/images/I/51fSuOO%2BCPL._AA160_.jpg,"Vim Dishwash Gel, Lemon, 1 L",199.00,173.29,14.84%
https://images-eu.ssl-images-amazon.com/images/I/41eZzdaqiyL._AA160_.jpg,"Lizol Disinfectant Floor Cleaner Jasmine, 200 ml",36.00,32.40,11.11%
https://images-eu.ssl-images-amazon.com/images/I/51xqHk5MZML._AA160_.jpg,"Red Label Tea Leaf, 1kg",430.00,358.02,20.11%
https://images-eu.ssl-images-amazon.com/images/I/41VLMFLRktL._AA160_.jpg,"Britannia Good Day Cashew Almond, 33g [Pack of 12]",60.00,54.48,10.13%
https://images-eu.ssl-images-amazon.com/images/I/61UHMjDxaLL._AA160_.jpg,"Tide Plus Jasmine and Rose, 500g [Pack of 48]","2,544.00","2,272.56",11.94%
https://images-eu.ssl-images-amazon.com/images/I/51EW1-VceOL._AA160_.jpg,Exo Round Dish Shine - 700 g,65.00,55.39,17.35%
https://images-eu.ssl-images-amazon.com/images/I/41lhmZ2OdEL._AA160_.jpg,"Dettol Soap, Original - 75gm",30.00,26.40,13.64%
https://images-eu.ssl-images-amazon.com/images/I/51rbREPuSdL._AA160_.jpg,Surf Excel Detergent Bar 100 g,10.00,9.26,7.99%
https://images-eu.ssl-images-amazon.com/images/I/51OuV0JjTbL._AA160_.jpg,Dettol Liquid Sensitive Handwash - 200 ml with Free Dettol Liquid Hand Wash Pouch - 175 ml (Any Variant),99.00,89.10,11.11%
https://images-eu.ssl-images-amazon.com/images/I/51%2BF3-NGbaL._AA160_.jpg,"Nestlé CERELAC Fortified Baby Cereal with Milk, Wheat – From 6 Months, 300g BIB Pack",175.00,160.55,9.00%
https://images-eu.ssl-images-amazon.com/images/I/51KBFIUoKcL._AA160_.jpg,"Dettol Soap, Original - 125gm (Pack of 120)","6,000.00","5,126.40",17.04%
https://images-eu.ssl-images-amazon.com/images/I/41rDqBaXuoL._AA160_.jpg,"Britannia NutriChoice Digestives High Fibre, 250g",55.00,50.05,9.89%
https://images-eu.ssl-images-amazon.com/images/I/41nQz8lP0kL._AA160_.jpg,Dabur Lal Tail 200 ml – Ayurvedic Baby Oil 200 ml,175.00,139.51,25.44%
https://images-eu.ssl-images-amazon.com/images/I/51uAHtZpkQL._AA160_.jpg,"Tide Plus Jasmine and Rose Washing Detergent Powder, 90g with Free Detergent Powder, 20g [Pack of 60]",600.00,483.96,23.98%
https://images-eu.ssl-images-amazon.com/images/I/51a3aM1Iu6L._AA160_.jpg,"Brooke Bond, 3 Roses Dust, 9 g Poly [Pack of 360]","1,800.00","1,501.74",19.86%
https://images-eu.ssl-images-amazon.com/images/I/31l6oKKEduL._AA160_.jpg,"Dash Karata Broom, Pack of 5",500.00,86.70,476.70%
https://images-eu.ssl-images-amazon.com/images/I/31W5%2BJSpYJL._AA160_.jpg,"Johnson's Baby Milk and Rice Cream, 50g",75.00,62.15,20.68%
https://images-eu.ssl-images-amazon.com/images/I/41T7qHSLMfL._AA160_.jpg,Eveready Base B22D 14-Watt LED Bulb (Cool Day Light),280.00,148.99,87.93%
https://images-eu.ssl-images-amazon.com/images/I/41eb8KnImSL._AA160_.jpg,"Lifebuoy Total Soap Bar, 56gm[Pack of 144]","1,440.00","1,280.02",12.50%
https://images-eu.ssl-images-amazon.com/images/I/51QXOghC4tL._AA160_.jpg,"Himalaya Refreshing Baby Soap, 125g",68.00,51.84,31.17%
https://images-eu.ssl-images-amazon.com/images/I/51y3kcRqEhL._AA160_.jpg,"Cothas Speciality Coffee, 200g",94.00,85.46,9.99%
https://images-eu.ssl-images-amazon.com/images/I/41Z%2BR3sOTzL._AA160_.jpg,Comfort After Wash Morning Fresh Fabric Conditioner 1.6 L,385.00,352.89,9.10%
https://images-eu.ssl-images-amazon.com/images/I/41TQ2VVgp3L._AA160_.jpg,"Dabur Amla Hair Oil, 90ml [Pack of 12]",528.00,462.16,14.25%
https://images-eu.ssl-images-amazon.com/images/I/51Vb3Dy2LgL._AA160_.jpg,Kissan Mixed Fruit Jam 500 g,140.00,122.35,14.43%
https://images-eu.ssl-images-amazon.com/images/I/31BoJzwoFlL._AA160_.jpg,Johnson's Baby Powder (50g),38.00,32.43,17.18%
https://images-eu.ssl-images-amazon.com/images/I/41ScJ%2B939%2BL._AA160_.jpg,"Vim Dishwash Gel, Lemon, 750 ml",155.00,126.29,22.73%
https://images-eu.ssl-images-amazon.com/images/I/51lr2xl1MML._AA160_.jpg,"Godrej Expert Rich Crème, Black Brown, 20g+20ml [Pack of 8]",240.00,192.84,24.46%
https://images-eu.ssl-images-amazon.com/images/I/51JDuwzQbIL._AA160_.jpg,"Brooke Bond Red Label Tea , 500g",215.00,180.00,19.44%
https://images-eu.ssl-images-amazon.com/images/I/51qh4ZQ6ktL._AA160_.jpg,"Britannia Good Day Butter, 150g - Pack of 12",240.00,218.40,9.89%
https://images-eu.ssl-images-amazon.com/images/I/51GU22E3ArL._AA160_.jpg,"Nandini Pure Ghee, 1 ltr Pouch",470.00,430.00,9.30%
https://images-eu.ssl-images-amazon.com/images/I/51KcH8mhzCL._AA160_.jpg,"Wrigley Boomer, Strawberry (230 units + 10 units Free) [Pack of 12]","2,760.00","2,379.40",16.00%
https://images-eu.ssl-images-amazon.com/images/I/517SDAbk1FL._AA160_.jpg,"Chandrika Soap Super Saver Pack, 70g (Pack of 5)",111.00,96.15,15.44%
https://images-eu.ssl-images-amazon.com/images/I/41RsoAkXQ1L._AA160_.jpg,"Vicco Turmeric Skin Cream, 70g",223.00,199.99,11.51%
https://images-eu.ssl-images-amazon.com/images/I/51W%2BZr9VNrL._AA160_.jpg,"Godrej HIT Cockroach Killer Spray, 320ml",172.00,154.01,11.68%
https://images-eu.ssl-images-amazon.com/images/I/41BSWGLZQQL._AA160_.jpg,"GRB Ghee, 6.5g [Pack of 10]",50.00,43.48,15.00%
https://images-eu.ssl-images-amazon.com/images/I/41CAf56CWoL._AA160_.jpg,Fair & Lovely Advanced Multi Vitamin Face Cream 15 g,20.00,16.74,19.47%
https://images-eu.ssl-images-amazon.com/images/I/41L5zWHCWaL._AA160_.jpg,"POND'S Moisturing Cold Cream, 6g [Pack of 64]",320.00,250.53,27.73%
https://images-eu.ssl-images-amazon.com/images/I/51%2By2y1iDUL._AA160_.jpg,Apsara Non Dust Regular Eraser (5 piece pouch),15.00,11.25,33.33%
https://images-eu.ssl-images-amazon.com/images/I/412U0pEicML._AA160_.jpg,"Cadbury 5 Star Chocolate Bar, 42g",20.00,17.68,13.12%
https://images-eu.ssl-images-amazon.com/images/I/51k2idXTIbL._AA160_.jpg,"Maggi 2-Minutes Noodles Masala, 420g",67.00,60.30,11.11%
https://images-eu.ssl-images-amazon.com/images/I/41RuXEWosAL._AA160_.jpg,"Sunfeast Dark Fantasy Choco Fills, 20g [Pack of 20]",200.00,173.00,15.61%
https://images-eu.ssl-images-amazon.com/images/I/318Mjkvol2L._AA160_.jpg,POND'S White Beauty Daily Spotless Lightening Facial Foam 15 g,25.00,20.95,19.33%
https://images-eu.ssl-images-amazon.com/images/I/41IHVmKSCoL._AA160_.jpg,POND'S White Beauty Daily Spotless Fairness Cream 7 g - Pack of 288,"2,880.00","2,302.56",25.08%
https://images-eu.ssl-images-amazon.com/images/I/41zHPHzpeML._AA160_.jpg,"Parachute Coconout Oil, 550 ml Easy Jar",231.00,208.18,10.96%
https://images-eu.ssl-images-amazon.com/images/I/51UIj5CPy6L._AA160_.jpg,Exo Dishwash Bar - 700 g (Pack of 2),130.00,110.79,17.34%
https://images-eu.ssl-images-amazon.com/images/I/41RG4ICaXlL._AA160_.jpg,"Cadbury Dairy Milk Crispello Chocolate Bar, 33g",30.00,25.76,16.46%
https://images-eu.ssl-images-amazon.com/images/I/41qJcqXaaPL._AA160_.jpg,"Aswini Hair Oil Bottle, 360ml",275.00,239.14,15.00%
https://images-eu.ssl-images-amazon.com/images/I/415RIs7ECbL._AA160_.jpg,"Lizol Disinfectant floor cleaner Jasmine, 200 ml - Pack of 48","1,728.00","1,402.79",23.18%
https://images-eu.ssl-images-amazon.com/images/I/41XBzytUM9L._AA160_.jpg,"Patanjali Honey, 1kg",275.00,242.00,13.64%
https://images-eu.ssl-images-amazon.com/images/I/410SL-ttn3L._AA160_.jpg,"Britannia Good Day Cashew, 250g",60.00,54.60,9.89%
https://images-eu.ssl-images-amazon.com/images/I/31KoijXik2L._AA160_.jpg,POND'S White Beauty Daily Spotless Lightening Facial Foam 100 g,149.00,124.16,20.01%
https://images-eu.ssl-images-amazon.com/images/I/51YKlHTfG5L._AA160_.jpg,MamyPoko pants standard Pant Style diapers Large Size Diapers (17 Count),195.00,155.79,25.17%
https://images-eu.ssl-images-amazon.com/images/I/31tr27slWwL._AA160_.jpg,MONKEY 555 Plus Grass Brooms - Pack of 10,950.00,638.21,48.85%
https://images-eu.ssl-images-amazon.com/images/I/418WbCHUclL._AA160_.jpg,Whisper Choice Ultra Wings - 20 Pads (Extra Large),123.00,113.51,8.36%
https://images-eu.ssl-images-amazon.com/images/I/417qhrqgP2L._AA160_.jpg,Fair & Lovely Advanced Multi Vitamin Face Cream 50 g,98.00,87.96,11.41%
https://images-eu.ssl-images-amazon.com/images/I/41HGZUebK-L._AA160_.jpg,"Cinthol Original Soap, 100gm (Pack of 160)","5,600.00","5,182.80",8.05%
https://images-eu.ssl-images-amazon.com/images/I/516qghxo8aL._AA160_.jpg,"Nescafé Sunrise, Instant Coffee-Chicory Mix, 50g Glass Jar",100.00,93.46,7.00%
https://images-eu.ssl-images-amazon.com/images/I/515-qG%2BrTnL._AA160_.jpg,"Kopiko Candies Coffe Cappuccino, 385g 110 N",110.00,92.69,18.68%
https://images-eu.ssl-images-amazon.com/images/I/51tWoc5vBCL._AA160_.jpg,Comfort After Wash Morning Fresh Fabric Conditioner 860 ml,218.00,189.83,14.84%
https://images-eu.ssl-images-amazon.com/images/I/51ktcXEtMML._AA160_.jpg,"Brooke Bond, Red Label Leaf, 28g [Pack of 30]",300.00,233.31,28.58%
https://images-eu.ssl-images-amazon.com/images/I/41XY9kdKTcL._AA160_.jpg,"Comfort Lily Fresh Fabric Conditioner, 18ml Sachet - Pack of 720","2,160.00","1,750.03",23.43%
